symbol,exchange,date,adjusted close,option symbol,expiration,strike,call/put,style,ask,bid,mean price,iv,volume,open interest,stock price for iv,*,delta,vega,gamma,theta,rho
SPX,CBOE,03/30/17,2368.06,SPX   170721P02525000,07/21/17,2525,P,E,166.6,162.6,164.6,0.082142,0,2,2368.927,,-0.917391,1.889203,0.001327,-0.107965,-7.21966
SPX,CBOE,03/30/17,2368.06,SPX   170721C02550000,07/21/17,2550,C,E,3.6,2.9,3.25,0.088925,4,1779,2368.927,,0.064782,1.662551,0.001079,-0.062316,0.463888
SPX,CBOE,03/30/17,2368.06,SPX   170721P02550000,07/21/17,2550,P,E,189.7,185.7,187.7,0.079245,0,2,2368.927,,-0.949903,1.223891,0.000891,-0.082955,-7.528844
SPX,CBOE,03/30/17,2368.06,SPX   170721C02575000,07/21/17,2575,C,E,2.35,1.8,2.075,0.089223,0,7,2368.927,,0.043898,1.221686,0.00079,-0.046143,0.314735
SPX,CBOE,03/30/17,2368.06,SPX   170721P02575000,07/21/17,2575,P,E,213.5,209.4,211.45,0.074234,0,0,2368.927,,-0.974203,0.628601,0.000489,-0.061015,-7.779957
SPX,CBOE,03/30/17,2368.06,SPX   170721C02600000,07/21/17,2600,C,E,1.7,1.1,1.4,0.090674,0,4,2368.927,,0.030698,0.912014,0.00058,-0.03514,0.220255
SPX,CBOE,03/30/17,2368.06,SPX   170721P02600000,07/21/17,2600,P,E,237.7,233.3,235.5,0.090674,0,0,2368.927,*,-0.963201,0.912014,0.00058,-0.075598,-7.778557
SPX,CBOE,03/30/17,2368.06,SPX   170721C02625000,07/21/17,2625,C,E,1.25,0.7,0.975,0.092616,0,0,2368.927,,0.021891,0.687402,0.000428,-0.027141,0.157138
SPX,CBOE,03/30/17,2368.06,SPX   170721P02625000,07/21/17,2625,P,E,262.2,257.8,260,0.092616,0,0,2368.927,*,-0.972008,0.687402,0.000428,-0.06676,-7.918585
SPX,CBOE,03/30/17,2368.06,SPX   170721C02650000,07/21/17,2650,C,E,0.95,0.65,0.8,0.096734,50,130,2368.927,,0.017669,0.57311,0.000342,-0.023704,0.126794
SPX,CBOE,03/30/17,2368.06,SPX   170721P02650000,07/21/17,2650,P,E,286.9,282.6,284.75,0.096734,0,0,2368.927,*,-0.97623,0.57311,0.000342,-0.062483,-8.025842
SPX,CBOE,03/30/17,2368.06,SPX   170721C02700000,07/21/17,2700,C,E,0.65,0.15,0.4,0.096734,0,2,2368.927,*,0.007105,0.259754,0.000155,-0.01079,0.051081
SPX,CBOE,03/30/17,2368.06,SPX   170721P02700000,07/21/17,2700,P,E,336.4,331.9,334.15,0.096734,0,0,2368.927,*,-0.986794,0.259754,0.000155,-0.047888,-8.255377
SPX,CBOE,03/30/17,2368.06,SPX   170721C02800000,07/21/17,2800,C,E,0.5,0,0,0.096734,0,0,2368.927,*,0.00088,0.039394,0.000023,-0.001647,0.006344
SPX,CBOE,03/30/17,2368.06,SPX   170721P02800000,07/21/17,2800,P,E,435.8,431.5,433.65,0.096734,0,0,2368.927,*,-0.993019,0.039394,0.000023,-0.035385,-8.607761
SPX,CBOE,03/30/17,2368.06,SPX   170721C02900000,07/21/17,2900,C,E,0.4,0,0,0.096734,0,0,2368.927,*,0.000078,0.004136,0.000002,-0.000174,0.000565
SPX,CBOE,03/30/17,2368.06,SPX   170721P02900000,07/21/17,2900,P,E,535.3,531,533.15,0.096734,0,0,2368.927,*,-0.993821,0.004136,0.000002,-0.030551,-8.921186
SPX,CBOE,03/30/17,2368.06,SPX   170721C03000000,07/21/17,3000,C,E,0.35,0,0,0.096734,0,0,2368.927,*,0.000005,0.000313,0,-0.000013,0.000037
SPX,CBOE,03/30/17,2368.06,SPX   170721P03000000,07/21/17,3000,P,E,634.9,630.6,632.75,0.096734,0,0,2368.927,*,-0.993894,0.000313,0,-0.027031,-9.229361
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01100000,07/31/17,1100,C,E,1265.3,1254,1259.65,0.461275,0,0,2368.927,*,0.991959,0.062441,0.000007,0,3.679145
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01100000,07/31/17,1100,P,E,0.25,0.05,0.15,0.372781,0,270,2368.927,*,-0.000134,0.007181,0.000001,-0.001094,-0.001132
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01200000,07/31/17,1200,C,E,1165.8,1154.5,1160.15,0.461275,0,0,2368.927,*,0.98952,0.156476,0.000018,0,3.993397
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01200000,07/31/17,1200,P,E,0.3,0.1,0.2,0.372781,0,306,2368.927,*,-0.000594,0.028646,0.000004,-0.004366,-0.005032
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01300000,07/31/17,1300,C,E,1066.4,1055.1,1060.75,0.461275,0,0,2368.927,,0.984411,0.331879,0.000038,0,4.283932
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01300000,07/31/17,1300,P,E,0.4,0.25,0.325,0.372781,0,120,2368.927,,-0.002039,0.088674,0.000013,-0.013521,-0.017372
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01400000,07/31/17,1400,C,E,967.1,955.7,961.4,0.415206,0,0,2368.927,,0.982484,0.393569,0.00005,0,4.603346
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01400000,07/31/17,1400,P,E,0.65,0.45,0.55,0.348151,0,36,2368.927,,-0.003533,0.145648,0.000022,-0.020759,-0.030056
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01450000,07/31/17,1450,C,E,917.4,906.1,911.75,0.39344,0,0,2368.927,,0.981292,0.430827,0.000058,0,4.761142
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01450000,07/31/17,1450,P,E,0.75,0.55,0.65,0.332743,0,335,2368.927,,-0.0043,0.17367,0.000028,-0.023669,-0.036514
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01500000,07/31/17,1500,C,E,867.8,856.5,862.15,0.373048,0,0,2368.927,,0.979789,0.476903,0.000068,0,4.916291
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01500000,07/31/17,1500,P,E,0.95,0.7,0.825,0.320287,0,340,2368.927,,-0.005542,0.217744,0.000036,-0.02858,-0.047021
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01550000,07/31/17,1550,C,E,818.3,806.9,812.6,0.353708,0,0,2368.927,,0.977936,0.532502,0.00008,-0.002816,5.068473
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01550000,07/31/17,1550,P,E,1.15,0.95,1.05,0.308181,0,142,2368.927,,-0.007156,0.273018,0.000047,-0.034501,-0.060662
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01600000,07/31/17,1600,C,E,768.8,757.4,763.1,0.335141,0,0,2368.927,,0.975685,0.598385,0.000094,-0.009588,5.217315
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01600000,07/31/17,1600,P,E,1.4,1.2,1.3,0.295212,0,161,2368.927,,-0.00904,0.335287,0.00006,-0.040613,-0.076549
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01650000,07/31/17,1650,C,E,719.3,708,713.65,0.317109,0,0,2368.927,,0.972983,0.675387,0.000113,-0.016963,5.362383
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01650000,07/31/17,1650,P,E,1.75,1.55,1.65,0.283361,0,8883,2368.927,,-0.011643,0.418038,0.000078,-0.048639,-0.098505
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01700000,07/31/17,1700,C,E,669.9,658.6,664.25,0.299413,0,0,2368.927,,0.969764,0.764474,0.000135,-0.024806,5.503152
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01700000,07/31/17,1700,P,E,2.15,1.9,2.025,0.270295,0,924,2368.927,,-0.014617,0.508854,0.0001,-0.056523,-0.123511
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01725000,07/31/17,1725,C,E,645.3,633.9,639.6,0.291024,0,0,2368.927,,0.967796,0.817639,0.000149,-0.029432,5.570511
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01725000,07/31/17,1725,P,E,2.4,2.15,2.275,0.264344,0,228,2368.927,,-0.016555,0.566204,0.000113,-0.061537,-0.139821
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01750000,07/31/17,1750,C,E,620.7,609.3,615,0.28304,0,0,2368.927,,0.965494,0.878701,0.000164,-0.034762,5.635032
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01750000,07/31/17,1750,P,E,2.65,2.45,2.55,0.258314,0,121,2368.927,,-0.018717,0.628749,0.000129,-0.066808,-0.158014
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01775000,07/31/17,1775,C,E,596.1,584.7,590.4,0.274835,0,0,2368.927,,0.963065,0.94189,0.000181,-0.039854,5.698542
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01775000,07/31/17,1775,P,E,2.95,2.75,2.85,0.252172,0,213,2368.927,,-0.02112,0.696571,0.000146,-0.072292,-0.178204
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01800000,07/31/17,1800,C,E,571.5,560.2,565.85,0.266923,0,1,2368.927,,0.960266,1.013241,0.000201,-0.045546,5.758929
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01800000,07/31/17,1800,P,E,3.3,3.1,3.2,0.246218,0,782,2368.927,,-0.023914,0.773478,0.000166,-0.078422,-0.201686
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01825000,07/31/17,1825,C,E,547,535.7,541.35,0.259223,0,0,2368.927,,0.957073,1.092858,0.000223,-0.05176,5.816001
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01825000,07/31/17,1825,P,E,3.7,3.4,3.55,0.239758,0,1040,2368.927,,-0.026847,0.852171,0.000188,-0.084186,-0.226282
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01850000,07/31/17,1850,C,E,522.6,511.2,516.9,0.251661,0,0,2368.927,,0.95346,1.180831,0.000248,-0.058414,5.86955
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01850000,07/31/17,1850,P,E,4.1,3.9,4,0.23393,0,1293,2368.927,,-0.030484,0.947094,0.000214,-0.091348,-0.256829
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01875000,07/31/17,1875,C,E,498.2,486.8,492.5,0.244172,0,0,2368.927,,0.949397,1.277252,0.000277,-0.065423,5.919342
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01875000,07/31/17,1875,P,E,4.6,4.3,4.45,0.227543,72,1281,2368.927,,-0.034309,1.044095,0.000243,-0.098024,-0.288884
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01900000,07/31/17,1900,C,E,473.8,462.5,468.15,0.236701,0,0,2368.927,,0.944851,1.382264,0.000309,-0.072702,5.965105
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01900000,07/31/17,1900,P,E,5.2,4.9,5.05,0.221979,20,8670,2368.927,,-0.039161,1.163329,0.000277,-0.106627,-0.329636
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01925000,07/31/17,1925,C,E,449.6,438.2,443.9,0.229533,0,2,2368.927,,0.939547,1.501204,0.000346,-0.080858,6.004484
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01925000,07/31/17,1925,P,E,5.8,5.5,5.65,0.215767,0,215,2368.927,,-0.044269,1.284746,0.000315,-0.114557,-0.372441
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01950000,07/31/17,1950,C,E,425.4,414,419.7,0.222242,0,1,2368.927,,0.933673,1.628812,0.000388,-0.089048,6.039139
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01950000,07/31/17,1950,P,E,6.5,6.2,6.35,0.209708,0,410,2368.927,,-0.050213,1.42118,0.000358,-0.123277,-0.422247
SPX,CBOE,03/30/17,2368.06,SPXW  170731C01975000,07/31/17,1975,C,E,401.3,389.9,395.6,0.21508,2,0,2368.927,,0.926939,1.77017,0.000435,-0.097812,6.066597
SPX,CBOE,03/30/17,2368.06,SPXW  170731P01975000,07/31/17,1975,P,E,7.4,7,7.2,0.203996,0,423,2368.927,,-0.0573,1.577738,0.000409,-0.133261,-0.481684
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02000000,07/31/17,2000,C,E,377.3,366.2,371.75,0.20873,0,0,2368.927,,0.91859,1.938745,0.000491,-0.108761,6.080317
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02000000,07/31/17,2000,P,E,8.3,8,8.15,0.198155,37,2179,2368.927,,-0.065322,1.747719,0.000466,-0.143549,-0.548928
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02025000,07/31/17,2025,C,E,353.5,342.2,347.85,0.201498,0,0,2368.927,,0.909933,2.106336,0.000553,-0.118019,6.091754
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02025000,07/31/17,2025,P,E,9.4,9,9.2,0.192119,3,2510,2368.927,,-0.074354,1.930765,0.000531,-0.153941,-0.624565
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02050000,07/31/17,2050,C,E,329.9,318.5,324.2,0.194811,0,7,2368.927,,0.899505,2.299333,0.000624,-0.128881,6.088204
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02050000,07/31/17,2050,P,E,10.6,10.2,10.4,0.186067,3,2697,2368.927,,-0.084734,2.131303,0.000606,-0.164802,-0.711475
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02075000,07/31/17,2075,C,E,301.6,299.8,300.7,0.188049,0,0,2368.927,,0.887659,2.507741,0.000705,-0.139857,6.072829
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02075000,07/31/17,2075,P,E,12,11.6,11.8,0.180102,50,664,2368.927,,-0.096806,2.35254,0.000691,-0.176347,-0.812566
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02100000,07/31/17,2100,C,E,278.3,276.6,277.45,0.181488,0,0,2368.927,,0.873833,2.737641,0.000798,-0.151579,6.040804
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02100000,07/31/17,2100,P,E,13.7,13.3,13.5,0.174461,0,1844,2368.927,,-0.111149,2.600216,0.000788,-0.189129,-0.932795
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02125000,07/31/17,2125,C,E,255.3,253.6,254.45,0.17496,0,0,2368.927,,0.857893,2.986335,0.000903,-0.163542,5.991065
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02125000,07/31/17,2125,P,E,15.6,15.1,15.35,0.168394,2,4650,2368.927,,-0.127189,2.859487,0.000898,-0.201148,-1.06707
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02150000,07/31/17,2150,C,E,232.6,231,231.8,0.168629,0,0,2368.927,,0.839271,3.256562,0.001021,-0.176032,5.918731
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02150000,07/31/17,2150,P,E,17.8,17.3,17.55,0.162493,7,3257,2368.927,,-0.146004,3.142012,0.001022,-0.213753,-1.224687
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02175000,07/31/17,2175,C,E,210.2,208.6,209.4,0.162014,0,1251,2368.927,,0.81817,3.53846,0.001155,-0.1876,5.825768
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02175000,07/31/17,2175,P,E,20.4,19.8,20.1,0.156549,4,2663,2368.927,,-0.167762,3.442212,0.001163,-0.226194,-1.406969
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02200000,07/31/17,2200,C,E,193.3,182,187.65,0.15605,0,8,2368.927,,0.792885,3.845009,0.001303,-0.200399,5.697217
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02200000,07/31/17,2200,P,E,23.5,22.8,23.15,0.150787,38,1619,2368.927,,-0.19326,3.761012,0.001319,-0.238757,-1.620796
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02225000,07/31/17,2225,C,E,166.7,165.2,165.95,0.148955,0,12,2368.927,,0.765249,4.14412,0.001471,-0.209461,5.549726
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02225000,07/31/17,2225,P,E,27,26.3,26.65,0.144835,406,2289,2368.927,,-0.222523,4.086677,0.001492,-0.250076,-1.866199
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02250000,07/31/17,2250,C,E,145.9,144.5,145.2,0.142766,0,25,2368.927,,0.731951,4.458354,0.001651,-0.219544,5.35383
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02250000,07/31/17,2250,P,E,31.2,30.2,30.7,0.138732,0,2717,2368.927,,-0.256218,4.412668,0.001682,-0.259755,-2.148836
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02275000,07/31/17,2275,C,E,125.9,124.5,125.2,0.136643,0,78,2368.927,,0.693521,4.762639,0.001843,-0.227834,5.114442
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02275000,07/31/17,2275,P,E,36.1,35.1,35.6,0.132886,32,4000,2368.927,,-0.295523,4.731552,0.001883,-0.268161,-2.479114
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02300000,07/31/17,2300,C,E,106.7,105.3,106,0.130398,0,1226,2368.927,,0.649561,5.038869,0.002043,-0.233102,4.828215
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02300000,07/31/17,2300,P,E,41.8,40.8,41.3,0.126864,0,2460,2368.927,,-0.340513,5.02085,0.002093,-0.273401,-2.857474
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02325000,07/31/17,2325,C,E,88.7,87.3,88,0.124498,1,213,2368.927,,0.599161,5.266371,0.002237,-0.235506,4.486532
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02325000,07/31/17,2325,P,E,48.7,47.6,48.15,0.121037,7,2357,2368.927,,-0.392103,5.258802,0.002297,-0.275387,-3.2924
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02350000,07/31/17,2350,C,E,71.9,70.7,71.3,0.118748,38,1775,2368.927,,0.542408,5.413318,0.002411,-0.233518,4.089751
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02350000,07/31/17,2350,P,E,56.8,55.7,56.25,0.11521,40,2179,2368.927,,-0.450361,5.412394,0.002484,-0.272564,-3.784768
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02375000,07/31/17,2375,C,E,56.6,55.7,56.15,0.113235,1,1095,2368.927,,0.479651,5.444622,0.002543,-0.22628,3.63982
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02375000,07/31/17,2375,P,E,66.4,65.5,65.95,0.109636,1,654,2368.927,,-0.515094,5.443762,0.002626,-0.264386,-4.334218
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02400000,07/31/17,2400,C,E,43.2,42.4,42.8,0.108055,1,3139,2368.927,,0.412107,5.325093,0.002606,-0.213181,3.145606
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02400000,07/31/17,2400,P,E,77.9,76.9,77.4,0.104195,2,113,2368.927,,-0.585203,5.313091,0.002696,-0.24969,-4.932482
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02425000,07/31/17,2425,C,E,31.6,30.9,31.25,0.102898,0,722,2368.927,,0.341418,5.025872,0.002583,-0.193202,2.620214
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02425000,07/31/17,2425,P,E,91.4,90.5,90.95,0.09921,0,79,2368.927,,-0.658171,4.9906,0.00266,-0.228855,-5.56064
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02450000,07/31/17,2450,C,E,22.4,21.7,22.05,0.098689,2,1725,2368.927,,0.272079,4.549045,0.002437,-0.16903,2.097689
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02450000,07/31/17,2450,P,E,107.1,105.8,106.45,0.09416,2,97,2368.927,,-0.731623,4.461209,0.002505,-0.201241,-6.199238
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02475000,07/31/17,2475,C,E,15.2,14.6,14.9,0.094968,37,4718,2368.927,,0.207303,3.922451,0.002184,-0.141231,1.604684
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02475000,07/31/17,2475,P,E,124.9,123.5,124.2,0.089671,0,1050,2368.927,,-0.800305,3.758423,0.002216,-0.170077,-6.807342
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02500000,07/31/17,2500,C,E,9.9,9.5,9.7,0.091972,0,7445,2368.927,,0.151106,3.214865,0.001848,-0.112804,1.173586
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02500000,07/31/17,2500,P,E,144.7,143.3,144,0.085726,0,14,2368.927,,-0.859878,2.956267,0.001824,-0.138194,-7.349635
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02525000,07/31/17,2525,C,E,6.4,6,6.2,0.090024,0,362,2368.927,,0.106557,2.522617,0.001482,-0.087126,0.829749
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02525000,07/31/17,2525,P,E,166.2,164.5,165.35,0.081532,0,0,2368.927,,-0.909441,2.11566,0.001372,-0.10687,-7.817238
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02550000,07/31/17,2550,C,E,4.1,3.8,3.95,0.089064,1,1190,2368.927,,0.073641,1.916621,0.001138,-0.065816,0.574562
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02550000,07/31/17,2550,P,E,193.7,182.3,188,0.076965,0,1,2368.927,,-0.947225,1.327789,0.000912,-0.079274,-8.195195
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02575000,07/31/17,2575,C,E,2.7,2.5,2.6,0.089365,2,387,2368.927,,0.051345,1.446616,0.000856,-0.050064,0.401122
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02575000,07/31/17,2575,P,E,217.2,205.8,211.5,0.069423,0,1,2368.927,,-0.976024,0.588576,0.000448,-0.054874,-8.504288
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02600000,07/31/17,2600,C,E,1.85,1.6,1.725,0.090092,1,390,2368.927,,0.035701,1.078711,0.000633,-0.037779,0.279184
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02600000,07/31/17,2600,P,E,241.2,229.8,235.5,0.090092,0,0,2368.927,*,-0.957646,1.078711,0.000633,-0.076011,-8.445291
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02650000,07/31/17,2650,C,E,0.95,0.65,0.8,0.092684,0,192,2368.927,,0.017655,0.598207,0.000341,-0.021686,0.138242
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02650000,07/31/17,2650,P,E,290.1,278.8,284.45,0.092684,0,0,2368.927,*,-0.975692,0.598207,0.000341,-0.058198,-8.754011
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02700000,07/31/17,2700,C,E,0.6,0.35,0.475,0.098325,0,125,2368.927,,0.010491,0.381826,0.000205,-0.014755,0.082147
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02700000,07/31/17,2700,P,E,339.5,328.2,333.85,0.098325,0,0,2368.927,*,-0.982856,0.381826,0.000205,-0.049546,-8.977884
SPX,CBOE,03/30/17,2368.06,SPXW  170731C02800000,07/31/17,2800,C,E,0.35,0.15,0.25,0.098325,0,3,2368.927,*,0.001615,0.071724,0.000039,-0.002789,0.012682
SPX,CBOE,03/30/17,2368.06,SPXW  170731P02800000,07/31/17,2800,P,E,438.8,427.5,433.15,0.098325,0,0,2368.927,*,-0.991732,0.071724,0.000039,-0.034139,-9.382906
SPX,CBOE,03/30/17,2368.06,SPXW  170831C01100000,08/31/17,1100,C,E,1261.7,1250.5,1256.1,0.404177,0,0,2368.927,*,0.990523,0.059341,0.000006,0,4.60211
SPX,CBOE,03/30/17,2368.06,SPXW  170831P01100000,08/31/17,1100,P,E,0.3,0.15,0.225,0.374631,0,323,2368.927,*,-0.000546,0.029648,0.000003,-0.003625,-0.005833
SPX,CBOE,03/30/17,2368.06,SPXW  170831C01200000,08/31/17,1200,C,E,1162.4,1151.1,1156.75,0.404177,0,0,2368.927,,0.988366,0.154009,0.000016,0,4.998107
SPX,CBOE,03/30/17,2368.06,SPXW  170831P01200000,08/31/17,1200,P,E,0.4,0.25,0.325,0.374631,240,325,2368.927,,-0.001817,0.089328,0.00001,-0.010927,-0.019528
SPX,CBOE,03/30/17,2368.06,SPXW  170831C01300000,08/31/17,1300,C,E,1063.2,1051.9,1057.55,0.371813,0,0,2368.927,,0.986987,0.210243,0.000024,0,5.402866
SPX,CBOE,03/30/17,2368.06,SPXW  170831P01300000,08/31/17,1300,P,E,0.75,0.5,0.625,0.356445,0,117,2368.927,,-0.003478,0.160666,0.000019,-0.018711,-0.037398
SPX,CBOE,03/30/17,2368.06,SPXW  170831C01400000,08/31/17,1400,C,E,964.1,952.8,958.45,0.341913,0,0,2368.927,,0.984936,0.289995,0.000036,0,5.800492
SPX,CBOE,03/30/17,2368.06,SPXW  170831P01400000,08/31/17,1400,P,E,1.05,0.8,0.925,0.329976,0,101,2368.927,,-0.00536,0.236464,0.00003,-0.025516,-0.057472
SPX,CBOE,03/30/17,2368.06,SPXW  170831C01450000,08/31/17,1450,C,E,914.6,903.3,908.95,0.327681,0,0,2368.927,,0.983561,0.34148,0.000044,0,5.995596
SPX,CBOE,03/30/17,2368.06,SPXW  170831P01450000,08/31/17,1450,P,E,1.25,1.05,1.15,0.31807,0,287,2368.927,,-0.006765,0.290679,0.000039,-0.030249,-0.072472
SPX,CBOE,03/30/17,2368.06,SPXW  170831C01500000,08/31/17,1500,C,E,865.2,853.8,859.5,0.314033,0,0,2368.927,,0.981846,0.403852,0.000054,0,6.187095
SPX,CBOE,03/30/17,2368.06,SPXW  170831P01500000,08/31/17,1500,P,E,1.55,1.3,1.425,0.306306,0,32,2368.927,,-0.008514,0.355872,0.000049,-0.035683,-0.091106
SPX,CBOE,03/30/17,2368.06,SPXW  170831C01550000,08/31/17,1550,C,E,815.8,804.4,810.1,0.30064,0,0,2368.927,,0.979758,0.477477,0.000067,0,6.374656
SPX,CBOE,03/30/17,2368.06,SPXW  170831P01550000,08/31/17,1550,P,E,1.85,1.65,1.75,0.294414,0,111,2368.927,,-0.010636,0.432299,0.000062,-0.041688,-0.113691
SPX,CBOE,03/30/17,2368.06,SPXW  170831C01600000,08/31/17,1600,C,E,766.5,755.1,760.8,0.288173,0,0,2368.927,,0.977031,0.57044,0.000084,0,6.5554
SPX,CBOE,03/30/17,2368.06,SPXW  170831P01600000,08/31/17,1600,P,E,2.3,2.1,2.2,0.283675,0,574,2368.927,,-0.013522,0.532317,0.000079,-0.049493,-0.144436
SPX,CBOE,03/30/17,2368.06,SPXW  170831C01650000,08/31/17,1650,C,E,717.3,705.9,711.6,0.276075,0,0,2368.927,,0.973606,0.682817,0.000104,0,6.728756
SPX,CBOE,03/30/17,2368.06,SPXW  170831P01650000,08/31/17,1650,P,E,2.85,2.6,2.725,0.2725,0,847,2368.927,,-0.016992,0.647685,0.0001,-0.05789,-0.181332
SPX,CBOE,03/30/17,2368.06,SPXW  170831C01700000,08/31/17,1700,C,E,668.2,656.8,662.5,0.263983,0,0,2368.927,,0.969414,0.814896,0.00013,-0.006001,6.894014
SPX,CBOE,03/30/17,2368.06,SPXW  170831P01700000,08/31/17,1700,P,E,3.4,3.2,3.3,0.260491,0,204,2368.927,,-0.020999,0.77544,0.000126,-0.06631,-0.223805
SPX,CBOE,03/30/17,2368.06,SPXW  170831C01750000,08/31/17,1750,C,E,619,608.4,613.7,0.253708,0,0,2368.927,,0.963464,0.993712,0.000165,-0.020065,7.040438
SPX,CBOE,03/30/17,2368.06,SPXW  170831P01750000,08/31/17,1750,P,E,4.2,3.9,4.05,0.249119,0,564,2368.927,,-0.026211,0.934374,0.000158,-0.076485,-0.279066
SPX,CBOE,03/30/17,2368.06,SPXW  170831C01800000,08/31/17,1800,C,E,570.5,559.1,564.8,0.240721,0,0,2368.927,,0.957429,1.166418,0.000205,-0.031434,7.186437
SPX,CBOE,03/30/17,2368.06,SPXW  170831P01800000,08/31/17,1800,P,E,5.2,4.9,5.05,0.238485,85,248,2368.927,,-0.03309,1.133689,0.000201,-0.088933,-0.352037
